Feature_ID,Feature_Name,Clean_Feature_Name,Target,Diameter,lat,lng,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Approval_Date,Origin,Feature,Article,Singular,Plural,Description,Venus
1518,Dhisana Corona,Dhisana Corona,Venus,100,14.5,111.7,Asia,India,Coronae,CR,1994,Vedic goddess of plenty.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1519,Dhorani Corona,Dhorani Corona,Venus,200,-8,243,Asia,Thailand,Coronae,CR,1997,Thai earth and love goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1525,Diana Chasma,Diana Chasma,Venus,938,-14.8,154.8,Europe,Roman,Chasmata,CM,1982,Roman goddess of hunt/moon.,"Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
1528,Dickinson,Dickinson,Venus,67.5,74.6,177.2,North America,American,Craters,AA,1985,Emily; American poet (1830-1886).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1530,Didilia Corona,Didilia Corona,Venus,320,19,38,Europe,Slavic,Coronae,CR,1997,E. Slavic childbirth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1532,Dietrich Patera,Dietrich Patera,Venus,100,-5.3,235.3,North America,American,Paterae,PE,2003,Marlene (Maria Magdalena von Losch); German-born American actress (1901-1992).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
1533,Dilbat Vallis,Dilbat Vallis,Venus,420,-55,184,Asia,Assyro-Babylonian,Valles,VA,2000,Assyro-Babylonian name for planet Venus.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
1534,Dilga Corona,Dilga Corona,Venus,220,-18.7,250.4,Oceania,Australia,Coronae,CR,2000,Karadjeri (NW Australia) Earth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1537,Dinah,Dinah,Venus,15.6,-62.9,37.1,Asia,Hebrew,Craters,AA,1994,Hebrew first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1541,Dione Regio,Dione Regio,Venus,2300,-31.5,328,Europe,Greek,Regiones,RE,1991,Greek Titanness; 1st wife of Zeus.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
1546,Disani Corona,Disani Corona,Venus,300,2.7,57.5,Asia,Afghanistan,Coronae,CR,2003,Nuristan (NE Afghanistan) fertility goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1547,Discordia Linea,Discordia Linea,Venus,800,-58,246.5,Europe,Roman,Lineae,LI,1997,"Roman war goddess, close to Bellona.","Linea, lineae",A,Linea,lineae,"a general term for any long marking, dark or bright, on a planet's surface",goddesses of war
1551,Dix,Dix,Venus,63.3,-37,329,North America,American,Craters,AA,1994,"Dorothea; American nurse, reformer (1802-1887).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1554,Djabran Fluctus,Djabran Fluctus,Venus,300,-43.5,183,Asia,Georgia,Fluctūs,FL,1997,Abkhazian goddess of goats.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
1556,Djata Fluctus,Djata Fluctus,Venus,280,66.5,307.5,Asia,Indonesia,Fluctūs,FL,1997,"Ngadju (Kalimantan Isl., Indonesia) water goddess.","Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
1560,Dodola Dorsa,Dodola Dorsa,Venus,607,46.8,272.6,Europe,Slavic,Dorsa,DO,1985,South Slavic rain goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
1567,Dolores,Dolores,Venus,12.6,51.4,201.6,Europe,Spain,Craters,AA,1985,Spanish first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1568,Dolya Tessera,Dolya Tessera,Venus,1100,-8,296,Europe,Slavic,Tesserae,TE,1997,E. Slavic good fate goddess.,"Tessera, tesserae",A,Tessera,tesserae,"an area of tile-like, polygonal terrain. Often represents the oldest material at any given location",goddesses of fate and fortune
1569,Domnika,Domnika,Venus,6.7,18.4,294.3,Europe,Moldova,Craters,AA,1997,Moldavian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1582,Doris,Doris,Venus,14.5,2.3,90,Europe,Greek,Craters,AA,1994,First name from Greek.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1584,Dorothy,Dorothy,Venus,8.4,-35.4,11.3,Europe,Greek,Craters,AA,1997,Greek first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1627,Dotetem Fluctus,Dotetem Fluctus,Venus,530,-6,177.5,Asia,Siberia,Fluctūs,FL,1997,Ketian (Yenisey R.) evil spirit.,"Fluctus, fluctūs",A,Fluctus,fluctūs,"terrain covered by outflow of liquid, like lava",miscellaneous goddesses
1628,Dou-Mu Tesserae,Dou Mu Tesserae,Venus,400,-60,244,Asia,China,Tesserae,TE,1997,Chinese life/death ruling goddess.,"Tessera, tesserae",A,Tessera,tesserae,"an area of tile-like, polygonal terrain. Often represents the oldest material at any given location",goddesses of fate and fortune
1647,Dröl-ma Tholus,Drol ma Tholus,Venus,40,24.2,6.3,Asia,Tibet,Tholi,TH,2000,Tibetan goddess of compassion.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
1648,Dsonkwa Regio,Dsonkwa Regio,Venus,1500,-53,167,North America,American,Regiones,RE,1997,Kwakiutl (NW Coast) forest giantess.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
1649,du Chatelet,du Chatelet,Venus,18.5,21.5,165,Europe,France,Craters,AA,1994,"Emilie; French mathematician, physicist (1706-1749).","Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1656,Dudumitsa Dorsa,Dudumitsa Dorsa,Venus,980,-13.5,358,Europe,Bulgaria,Dorsa,DO,2000,Bulgarian rain deity.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
1661,Duncan,Duncan,Venus,40.3,68.1,291.7,North America,American,Craters,AA,1985,Isadora; American dancer (1878-1927).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1663,Dunghe,Dunghe,Venus,5.5,-56.2,295.3,Europe,Kalmyk,Craters,AA,1997,Kalmyk first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1666,Dunne-Musun Corona,Dunne Musun Corona,Venus,630,-60,85,Asia,Siberia,Coronae,CR,1997,Evenk (Tungu) earth and taiga mistress.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1671,Durant,Durant,Venus,21.1,-62.3,227.7,North America,American,Craters,AA,1994,Ariel; American writer (1898-1981).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
14214,Durga Corona,Durga Corona,Venus,227,-31.1,286.2,Asia,Hindu,Coronae,CR,2006,"Hindu goddess of Earth, nature, and evil. ","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1674,Duse,Duse,Venus,30.4,-82.5,358,Europe,Italy,Craters,AA,1994,Eleonora; Italian actress (1858-1924).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1677,Dutrieu Patera,Dutrieu Patera,Venus,80,33.8,198.5,Europe,Belgium,Paterae,PE,2006,Helene; Belgian/French pioneer aviatrix (1877-1961).,"Patera, paterae",A,Patera,paterae,"an irregular crater, usually referring to the dish-shaped depression atop a volcano",famous women
1679,Dyamenyuo Corona,Dyamenyuo Corona,Venus,200,-57.5,42.5,Asia,Siberia,Coronae,CR,1997,Enets (Samoyed) women's and childbirth deity.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1680,Dyan-Mu Dorsa,Dyan Mu Dorsa,Venus,687,78.2,31.9,Asia,China,Dorsa,DO,1985,Chinese lightning goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
1681,Dyasya,Dyasya,Venus,7.8,5.1,297.6,Asia,Siberia,Craters,AA,1997,Nganasan (Samoyed) first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1682,Dylacha Dorsa,Dylacha Dorsa,Venus,650,-19,76,Asia,Tungu,Dorsa,DO,1997,Evenk/Tungu (Siberia) sun goddess.,"Dorsum, dorsa",A,Dorsum,dorsa,"a ridge, sometimes called a wrinkle ridge",sky goddesses
1686,Dzalarhons Mons,Dzalarhons Mons,Venus,120,0.5,34,North America,Canada,Montes,MO,1997,Haida (NW Coast) volcano goddess.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
1688,Dzerassa Planitia,Dzerassa Planitia,Venus,2800,-15,295,Europe,Caucasus,Planitiae,PL,1997,Ossetian epic heroine; golden-haired daughter of water king.,"Planitia, planitiae",A,Planitia,planitiae,a low plain,mythological heroines
1691,Dziwica Chasma,Dziwica Chasma,Venus,1300,-16.5,235,Europe,Slavic,Chasmata,CM,2003,"Forest maiden in myths of Luzicke Serby/Sorben/Wenden, W. Slavic group in E. Germany.","Chasma, chasmata",A,Chasma,chasmata,"a deep, elongated, steep-sided depression",goddesses of the hunt or moon goddesses
1692,Dzuzdi Corona,Dzuzdi Corona,Venus,80,35.2,20.6,Europe,Komi,Coronae,CR,2003,"W. Komi-Permyakan (Ural Finn) mythological ancestor of Zyuzdino tribes, Upper Kama River area.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1693,Dzyzlan Vallis,Dzyzlan Vallis,Venus,250,-16,182,Asia,Georgia,Valles,VA,1997,Abkhazian river goddess.,"Vallis, valles",A,Vallis,valles,a valley,"the word for Venus in various world languages (if 400 km and longer), or river goddesses (if less than 400 km in length)"
6821,[Earhart],Earhart,Venus,0,72,136,North America,American,Craters,AA,1982,Amelia; American aviator (1897-1937).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1704,Earhart Corona,Earhart Corona,Venus,414,70.1,136.2,North America,American,Coronae,CR,1985,Amelia; American aviator (1897-1937).,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1717,Edda Corona,Edda Corona,Venus,50,47.2,25.4,Europe,Scotland,Coronae,CR,2003,"Scandinavian goddess, ""great grandmother"", first woman to produce offspring.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1721,Edgeworth,Edgeworth,Venus,29,32.2,22.8,Europe,Ireland,Craters,AA,1985,Maria; Irish writer (1767-1849).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1722,Edinger,Edinger,Venus,33.3,-68.8,208.5,North America,American,Craters,AA,1994,Tilly; American geologist (1897-1967).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1726,Efimova,Efimova,Venus,26.5,81,223,Europe,Soviet,Craters,AA,1985,(Simonovich-Efimova) Nina; Soviet painter and puppet-theatre designer (1877-1948).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1730,Egeria Farrum,Egeria Farrum,Venus,40,43.6,7.5,Europe,Romania (Rumania),Farra,FR,1994,Roman water nymph.,"Farrum, farra",A,Farrum,farra,"a pancake-like structure, or a row of such structures",water goddesses
1731,Egle Mons,Egle Mons,Venus,110,-59,134,Europe,Lithuania,Montes,MO,1997,Lithuanian underwater queen.,"Mons, montes",A,Mons,montes,a mountain; plural montes,"miscellaneous goddesses, and one radar scientist"
1736,Eigin Corona,Eigin Corona,Venus,200,-5,175,Europe,Celtic,Coronae,CR,1994,Celtic fertility goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1740,Eila,Eila,Venus,9.5,-75,94.6,Europe,Finland,Craters,AA,1997,Finnish first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1741,Eileen,Eileen,Venus,16.1,-22.8,232.7,Europe,Ireland,Craters,AA,1994,Irish first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1743,Eingana Corona,Eingana Corona,Venus,375,5,350,Oceania,Australia,Coronae,CR,1997,"Australian aboriginal snake goddess, maker of all beings.","Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1744,Eini,Eini,Venus,5.9,-41.6,96.4,Europe,Finland,Craters,AA,1997,Finnish first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
14598,Eirene Tholus,Eirene Tholus,Venus,58,75.5,230,Europe,Greek,Tholi,TH,2009,Greek goddess of peace.,"Tholus, tholi",A,Tholus,tholi,a small domical mountain or hill,miscellaneous goddesses
1747,Eistla Regio,Eistla Regio,Venus,8015,10.5,21.5,Europe,Norse,Regiones,RE,1982,Norse giantess.,"Regio, regiones",A,Regio,regiones,a large area that is strongly differentiated in color or brightness from its surroundings,giantesses and titanesses (and two after Greek letters of the alphabet)
1748,Eithinoha Corona,Eithinoha Corona,Venus,500,-57,7.5,North America,American,Coronae,CR,1991,Iroquois earth goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1751,Ekhe-Burkhan Corona,Ekhe Burkhan Corona,Venus,600,-50,40,Asia,Buriat,Coronae,CR,1997,Buryatian creator goddess.,"Corona, coronae",A,Corona,coronae,an oval-shaped feature,fertility and earth goddesses
1761,Elena,Elena,Venus,17.6,-18.3,73.4,Europe,Italy,Craters,AA,1994,Italian first name.,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
1762,Elenora,Elenora,Venus,4.5,47.1,6.9,Europe,Germany,Craters,AA,2003,German first name (variation of Eleanor).,"Crater, craters",A,Crater,craters,a circular depression created by an impact event,"famous women (if over 20 km in diameter), or common female first names (if under 20 km)"
